transaction_id,chargeback_date,resolution_cost
txn_000074072,2025-07-06 05:54:46+00:00,25.41
txn_000074108,2025-06-01 07:17:12+00:00,15.75
txn_000074111,2025-06-11 07:19:35+00:00,9.11
txn_000074225,2025-07-09 11:28:28+00:00,17.03
txn_000074236,2025-06-04 12:12:31+00:00,21.75
txn_000074249,2025-06-07 12:33:34+00:00,15.8
txn_000074286,2025-06-03 14:25:47+00:00,34.09
txn_000074343,2025-06-01 16:47:55+00:00,15.51
txn_000074365,2025-05-30 17:40:07+00:00,19.42
txn_000074389,2025-07-10 18:31:01+00:00,15.74
txn_000074414,2025-06-17 19:44:38+00:00,7.37
txn_000074461,2025-07-15 21:42:35+00:00,19.47
txn_000074475,2025-05-28 22:12:40+00:00,31.72
txn_000074522,2025-06-24 00:23:55+00:00,19.98
txn_000074527,2025-07-01 00:37:44+00:00,14.86
txn_000074559,2025-07-07 01:48:57+00:00,13.91
txn_000074562,2025-06-20 01:56:27+00:00,8.06
txn_000074610,2025-06-30 03:53:59+00:00,7.6
txn_000074617,2025-07-13 04:22:21+00:00,12.47
txn_000074620,2025-06-18 04:33:25+00:00,45.42
txn_000074653,2025-07-09 06:28:09+00:00,23.18
txn_000074762,2025-06-19 11:01:12+00:00,8.82
txn_000074814,2025-06-26 13:23:43+00:00,15.39
txn_000074845,2025-06-17 15:11:20+00:00,18.15
txn_000074848,2025-06-28 15:25:08+00:00,17.44
txn_000074896,2025-06-07 17:21:16+00:00,14.92
txn_000074944,2025-06-30 19:16:23+00:00,12.01
txn_000074981,2025-07-08 20:53:26+00:00,10.28
txn_000074982,2025-06-08 20:54:35+00:00,26.74
txn_000075096,2025-06-01 02:47:45+00:00,9.72
txn_000075098,2025-06-27 02:53:11+00:00,14.18
txn_000075174,2025-07-16 05:57:32+00:00,10.43
txn_000075185,2025-06-09 06:48:10+00:00,11.05
txn_000075195,2025-06-04 07:19:11+00:00,21.89
txn_000075268,2025-06-12 10:20:56+00:00,22.23
txn_000075350,2025-07-13 13:55:57+00:00,32.6
txn_000075390,2025-05-28 15:45:46+00:00,36.37
txn_000075422,2025-06-05 17:16:21+00:00,14.95
txn_000075485,2025-06-19 20:15:35+00:00,19.45
txn_000075489,2025-07-02 20:26:42+00:00,38.68
txn_000075625,2025-07-04 01:59:44+00:00,10.4
txn_000075737,2025-06-09 06:03:21+00:00,9.68
txn_000075742,2025-06-15 06:11:12+00:00,14.54
txn_000075752,2025-06-04 06:35:35+00:00,11.73
txn_000075829,2025-06-11 09:53:18+00:00,16.64
txn_000075906,2025-07-12 12:47:22+00:00,19.68
txn_000075911,2025-07-18 12:56:28+00:00,9.89
txn_000075998,2025-06-19 16:48:01+00:00,22.7
txn_000076074,2025-07-17 19:50:28+00:00,8.36
txn_000076091,2025-07-03 20:31:54+00:00,18.62
txn_000076150,2025-06-09 23:26:37+00:00,8.15
txn_000076276,2025-05-30 04:51:37+00:00,12.28
txn_000076345,2025-06-12 08:15:25+00:00,9.06
txn_000076397,2025-07-15 10:00:00+00:00,13.87
txn_000076499,2025-07-08 14:39:40+00:00,45.4
txn_000076524,2025-06-27 16:01:53+00:00,18.05
txn_000076535,2025-06-07 16:46:25+00:00,19.28
txn_000076578,2025-06-11 18:33:16+00:00,14.49
txn_000076636,2025-06-20 20:50:56+00:00,10.17
txn_000076679,2025-06-29 22:30:50+00:00,20.11
txn_000076726,2025-06-11 00:19:26+00:00,14.36
txn_000076738,2025-06-06 00:55:28+00:00,14.87
txn_000076758,2025-07-04 01:42:16+00:00,6.18
txn_000076759,2025-07-12 01:44:12+00:00,7.44
txn_000076782,2025-07-18 02:36:15+00:00,10.56
txn_000076786,2025-07-12 02:40:59+00:00,21.52
txn_000076790,2025-05-28 02:46:38+00:00,10.99
txn_000076820,2025-07-13 04:01:59+00:00,22.23
txn_000076922,2025-06-15 07:58:41+00:00,23.34
txn_000076934,2025-07-01 08:28:53+00:00,13.24
txn_000077094,2025-06-09 14:59:49+00:00,10.47
txn_000077120,2025-07-18 16:22:05+00:00,14.25
txn_000077216,2025-05-29 20:49:57+00:00,9.14
txn_000077343,2025-06-23 02:04:40+00:00,6.39
txn_000077361,2025-05-30 02:50:18+00:00,9.11
txn_000077381,2025-05-31 03:55:16+00:00,16.47
txn_000077461,2025-06-11 07:54:21+00:00,10.13
txn_000077470,2025-06-02 08:27:06+00:00,8.49
txn_000077646,2025-06-18 17:03:19+00:00,8.19
txn_000077689,2025-07-21 18:47:53+00:00,7.44
txn_000077734,2025-07-02 20:36:27+00:00,9.6
txn_000077746,2025-06-24 21:17:44+00:00,13.34
txn_000077774,2025-06-05 22:20:18+00:00,11.26
txn_000077801,2025-07-18 23:16:40+00:00,24.52
txn_000077817,2025-06-22 23:39:15+00:00,15.82
txn_000077845,2025-07-22 00:51:51+00:00,16.25
txn_000077918,2025-06-23 04:11:01+00:00,50.5
txn_000077959,2025-07-05 06:11:11+00:00,6.04
txn_000077987,2025-07-20 07:28:26+00:00,52.65
txn_000077996,2025-06-05 08:10:09+00:00,7.92
txn_000078088,2025-06-17 11:31:26+00:00,25.64
txn_000078152,2025-06-12 14:22:14+00:00,16.0
txn_000078161,2025-06-15 14:49:32+00:00,28.76
txn_000078190,2025-07-13 15:57:52+00:00,12.65
txn_000078219,2025-06-01 16:54:32+00:00,35.91
txn_000078245,2025-06-08 17:58:06+00:00,15.38
txn_000078289,2025-07-01 20:10:12+00:00,23.82
txn_000078314,2025-06-11 21:21:24+00:00,16.53
txn_000078331,2025-06-08 22:02:31+00:00,19.42
txn_000078392,2025-07-23 00:26:50+00:00,10.79
txn_000078513,2025-06-29 05:30:42+00:00,10.5
txn_000078527,2025-06-16 06:02:42+00:00,15.25
txn_000078528,2025-07-12 06:03:35+00:00,22.13
txn_000078542,2025-06-01 06:45:43+00:00,20.89
txn_000078580,2025-07-22 08:34:11+00:00,28.77
txn_000078596,2025-06-18 09:40:10+00:00,31.19
txn_000078615,2025-07-21 10:29:00+00:00,10.82
txn_000078626,2025-06-25 10:51:29+00:00,10.9
txn_000078645,2025-06-27 11:46:14+00:00,17.52
txn_000078661,2025-06-30 12:21:18+00:00,11.75
txn_000078664,2025-06-26 12:31:14+00:00,10.15
txn_000078670,2025-06-22 13:04:58+00:00,9.02
txn_000078687,2025-06-21 13:44:23+00:00,43.52
txn_000078726,2025-06-21 15:25:15+00:00,12.12
txn_000078739,2025-06-24 16:06:09+00:00,15.19
txn_000078772,2025-05-31 17:25:16+00:00,21.52
txn_000078795,2025-06-04 18:37:46+00:00,11.77
txn_000078816,2025-06-11 19:28:13+00:00,21.86
txn_000078823,2025-06-06 19:49:17+00:00,28.19
txn_000078824,2025-07-17 19:50:08+00:00,13.91
txn_000078832,2025-07-01 20:05:09+00:00,20.68
txn_000078897,2025-07-21 22:18:55+00:00,28.29
txn_000078921,2025-07-07 23:10:03+00:00,30.26
txn_000078977,2025-07-05 01:25:04+00:00,14.89
txn_000079002,2025-06-21 02:39:38+00:00,18.23
txn_000079035,2025-06-21 04:25:18+00:00,52.48
txn_000079061,2025-07-15 05:23:18+00:00,9.39
txn_000079077,2025-07-15 06:23:16+00:00,6.02
txn_000079079,2025-06-14 06:27:52+00:00,8.81
txn_000079178,2025-06-07 09:58:32+00:00,28.36
txn_000079189,2025-06-27 10:27:47+00:00,67.45
txn_000079203,2025-06-26 11:31:27+00:00,9.79
txn_000079222,2025-06-30 12:29:34+00:00,10.04
txn_000079225,2025-06-20 12:38:47+00:00,14.02
txn_000079273,2025-06-30 14:46:47+00:00,13.66
txn_000079303,2025-07-13 15:50:49+00:00,16.94
txn_000079307,2025-06-24 16:06:03+00:00,25.18
txn_000079338,2025-07-03 17:02:13+00:00,22.73
txn_000079410,2025-06-28 19:47:34+00:00,7.18
txn_000079432,2025-06-30 21:03:28+00:00,17.3
txn_000079513,2025-07-20 23:49:06+00:00,15.46
txn_000079538,2025-06-13 00:36:11+00:00,20.51
txn_000079569,2025-07-14 02:02:36+00:00,12.49
txn_000079654,2025-07-21 05:16:21+00:00,15.97
txn_000079723,2025-07-07 07:57:51+00:00,14.86
txn_000079731,2025-06-13 08:14:31+00:00,20.42
txn_000079744,2025-06-03 08:53:38+00:00,18.21
txn_000079757,2025-06-19 09:38:18+00:00,16.24
txn_000079787,2025-06-02 11:11:58+00:00,10.9
txn_000079796,2025-06-25 11:27:22+00:00,10.31
txn_000079863,2025-07-03 13:55:49+00:00,29.64
txn_000079897,2025-06-24 15:29:43+00:00,9.65
txn_000079920,2025-06-03 16:30:06+00:00,15.9
txn_000079947,2025-07-17 17:29:07+00:00,17.61
txn_000079963,2025-07-21 18:36:30+00:00,19.93
txn_000079991,2025-06-23 20:06:36+00:00,11.41
txn_000080090,2025-07-05 00:15:45+00:00,9.89
txn_000080098,2025-07-01 00:40:02+00:00,24.55
txn_000080128,2025-07-19 01:49:07+00:00,8.41
txn_000080150,2025-06-24 02:24:52+00:00,41.42
txn_000080202,2025-07-13 04:44:19+00:00,22.47
txn_000080209,2025-06-05 05:09:48+00:00,12.13
txn_000080331,2025-06-29 10:43:41+00:00,11.29
txn_000080364,2025-06-13 12:15:49+00:00,17.77
txn_000080612,2025-07-19 22:20:13+00:00,32.77
txn_000080680,2025-06-05 01:31:41+00:00,9.47
txn_000080748,2025-07-02 04:35:39+00:00,6.43
txn_000080755,2025-06-30 04:56:40+00:00,14.38
txn_000080788,2025-06-16 06:27:32+00:00,9.35
txn_000080789,2025-07-02 06:29:17+00:00,9.43
txn_000080985,2025-06-22 14:57:12+00:00,6.77
txn_000081087,2025-06-04 19:25:08+00:00,18.45
txn_000081130,2025-06-25 20:57:07+00:00,10.35
txn_000081174,2025-06-12 22:48:01+00:00,30.09
txn_000081216,2025-06-14 00:19:36+00:00,16.26
txn_000081245,2025-06-21 02:01:20+00:00,24.47
txn_000081254,2025-06-21 02:25:22+00:00,29.94
txn_000081314,2025-07-03 04:46:11+00:00,33.16
txn_000081410,2025-07-12 09:38:35+00:00,22.54
txn_000081442,2025-07-21 11:28:45+00:00,25.37
txn_000081673,2025-07-04 20:26:53+00:00,17.91
txn_000081749,2025-06-11 00:26:23+00:00,8.88
txn_000081768,2025-07-08 01:45:49+00:00,19.38
txn_000081771,2025-06-24 01:50:51+00:00,15.72
txn_000081823,2025-07-29 04:24:23+00:00,26.57
txn_000081828,2025-06-26 04:39:08+00:00,10.32
txn_000081882,2025-07-10 06:48:48+00:00,25.71
txn_000081957,2025-07-15 10:08:30+00:00,36.3
txn_000082040,2025-06-16 14:06:13+00:00,10.38
txn_000082083,2025-07-25 15:24:27+00:00,15.41
txn_000082317,2025-07-01 01:25:06+00:00,13.13
txn_000082324,2025-06-27 01:40:32+00:00,10.77
txn_000082338,2025-07-21 02:12:24+00:00,15.36
txn_000082361,2025-07-27 02:59:14+00:00,16.23
txn_000082365,2025-07-14 03:04:14+00:00,10.81
txn_000082399,2025-07-22 04:32:39+00:00,7.71
txn_000082405,2025-07-13 04:55:07+00:00,20.66
txn_000082464,2025-07-15 07:25:07+00:00,14.48
txn_000082532,2025-06-24 10:08:13+00:00,18.44
txn_000082548,2025-06-11 10:52:30+00:00,17.82
txn_000082558,2025-07-07 11:27:48+00:00,22.5
txn_000082648,2025-06-15 15:24:59+00:00,28.8
txn_000082732,2025-06-17 19:19:38+00:00,16.79
txn_000082790,2025-07-22 21:38:23+00:00,16.15
txn_000082805,2025-07-19 22:13:16+00:00,11.97
txn_000082824,2025-07-21 23:16:02+00:00,21.33
txn_000082904,2025-06-29 02:16:58+00:00,10.01
txn_000082918,2025-07-15 03:11:37+00:00,10.82
txn_000082930,2025-07-22 03:33:17+00:00,12.61
txn_000083042,2025-06-16 08:00:27+00:00,23.34
txn_000083097,2025-07-14 10:06:18+00:00,16.72
txn_000083175,2025-06-09 13:01:54+00:00,20.26
txn_000083205,2025-06-19 14:30:11+00:00,25.93
txn_000083227,2025-07-29 15:21:13+00:00,36.71
txn_000083270,2025-06-26 16:57:47+00:00,11.13
txn_000083367,2025-06-29 21:10:52+00:00,17.73
txn_000083379,2025-07-09 21:33:16+00:00,12.69
txn_000083416,2025-06-23 22:42:08+00:00,26.98
txn_000083511,2025-07-10 02:49:30+00:00,9.22
txn_000083538,2025-06-18 04:05:47+00:00,26.45
txn_000083559,2025-06-22 04:55:28+00:00,10.22
txn_000083598,2025-07-05 06:35:56+00:00,10.22
txn_000083619,2025-06-20 07:22:19+00:00,7.99
txn_000083628,2025-07-28 07:37:37+00:00,46.63
txn_000083635,2025-07-01 07:56:25+00:00,7.48
txn_000083743,2025-08-01 12:40:09+00:00,15.91
txn_000083757,2025-06-20 13:12:26+00:00,12.17
txn_000083789,2025-06-21 14:41:24+00:00,42.48
txn_000083834,2025-06-23 16:34:31+00:00,17.71
txn_000083860,2025-07-02 17:43:57+00:00,12.49
txn_000083896,2025-07-15 19:26:23+00:00,21.82
txn_000083934,2025-06-16 21:16:57+00:00,19.97
txn_000083962,2025-07-09 23:03:22+00:00,11.52
txn_000084022,2025-06-19 01:48:03+00:00,16.6
txn_000084077,2025-07-01 04:19:22+00:00,20.02
txn_000084081,2025-06-28 04:23:34+00:00,7.31
txn_000084083,2025-06-22 04:26:46+00:00,11.41
txn_000084142,2025-07-26 06:55:19+00:00,11.89
txn_000084156,2025-07-02 07:36:47+00:00,22.5
txn_000084197,2025-06-22 09:43:53+00:00,9.77
txn_000084225,2025-07-10 11:12:51+00:00,14.82
txn_000084236,2025-06-30 11:41:13+00:00,45.21
txn_000084264,2025-07-07 12:45:02+00:00,24.68
txn_000084348,2025-06-20 16:20:43+00:00,12.72
txn_000084351,2025-07-07 16:39:41+00:00,7.86
txn_000084367,2025-07-10 17:37:24+00:00,16.64
txn_000084383,2025-07-12 18:12:00+00:00,14.95
txn_000084387,2025-06-18 18:16:46+00:00,11.99
txn_000084474,2025-07-13 21:58:14+00:00,11.85
txn_000084485,2025-06-25 22:13:44+00:00,25.57
txn_000084540,2025-06-20 00:50:23+00:00,18.14
txn_000084682,2025-06-16 06:30:10+00:00,7.56
txn_000084777,2025-07-11 10:50:11+00:00,18.85
txn_000084797,2025-06-26 11:44:59+00:00,11.4
txn_000084851,2025-07-27 13:51:33+00:00,10.65
txn_000084879,2025-07-25 15:07:51+00:00,14.71
txn_000084913,2025-06-18 16:38:09+00:00,7.82
txn_000084964,2025-07-26 19:06:16+00:00,13.47
txn_000084986,2025-07-18 19:55:22+00:00,32.72
txn_000085091,2025-06-26 00:53:15+00:00,19.74
txn_000085139,2025-06-14 03:12:52+00:00,9.85
txn_000085170,2025-08-03 04:03:33+00:00,15.46
txn_000085174,2025-07-16 04:13:08+00:00,23.41
txn_000085188,2025-07-09 04:47:06+00:00,18.09
txn_000085243,2025-07-01 06:53:04+00:00,17.19
txn_000085377,2025-06-27 12:09:06+00:00,16.14
txn_000085426,2025-08-04 14:20:00+00:00,9.89
txn_000085486,2025-07-26 17:40:42+00:00,13.59
txn_000085516,2025-07-21 19:33:28+00:00,27.66
txn_000085528,2025-06-27 20:07:01+00:00,8.23
txn_000085563,2025-06-16 21:38:49+00:00,7.73
txn_000085604,2025-06-27 23:21:09+00:00,23.75
txn_000085624,2025-07-21 00:15:31+00:00,14.86
txn_000085635,2025-06-26 00:32:30+00:00,22.74
txn_000085718,2025-08-01 03:53:34+00:00,20.56
txn_000085719,2025-07-13 03:54:09+00:00,12.1
txn_000085843,2025-08-03 08:54:04+00:00,18.27
txn_000085906,2025-07-01 12:03:30+00:00,23.45
txn_000086010,2025-06-23 17:13:50+00:00,21.34
txn_000086014,2025-07-16 17:25:41+00:00,24.08
txn_000086023,2025-07-29 17:34:07+00:00,20.12
txn_000086033,2025-07-07 18:03:39+00:00,8.49
txn_000086065,2025-08-01 19:22:53+00:00,16.26
txn_000086136,2025-07-24 21:41:32+00:00,26.22
txn_000086143,2025-07-24 22:06:54+00:00,20.8
txn_000086149,2025-07-29 22:19:34+00:00,9.49
txn_000086168,2025-07-11 22:46:08+00:00,24.8
txn_000086188,2025-07-27 23:38:37+00:00,19.19
txn_000086232,2025-06-25 01:34:22+00:00,9.01
txn_000086254,2025-08-03 02:22:56+00:00,7.26
txn_000086295,2025-07-12 04:23:09+00:00,17.48
txn_000086314,2025-06-19 05:24:03+00:00,10.62
txn_000086380,2025-07-30 08:02:26+00:00,12.65
txn_000086423,2025-06-22 10:24:54+00:00,21.03
txn_000086434,2025-06-19 10:54:15+00:00,26.51
txn_000086443,2025-08-04 11:07:17+00:00,7.42
txn_000086457,2025-06-26 11:56:15+00:00,36.63
txn_000086485,2025-06-26 13:10:00+00:00,12.1
txn_000086506,2025-07-03 14:01:46+00:00,29.47
txn_000086509,2025-08-06 14:10:31+00:00,6.86
txn_000086623,2025-06-24 18:55:24+00:00,13.97
txn_000086662,2025-07-17 20:25:21+00:00,12.23
txn_000086788,2025-06-23 02:01:47+00:00,28.88
txn_000086793,2025-07-18 02:06:16+00:00,7.5
txn_000086831,2025-07-26 03:44:49+00:00,19.2
txn_000086961,2025-08-01 09:25:32+00:00,41.12
txn_000086987,2025-07-20 10:36:31+00:00,19.32
txn_000087021,2025-06-17 11:45:45+00:00,8.92
txn_000087039,2025-06-21 12:32:23+00:00,13.58
txn_000087040,2025-07-12 12:35:07+00:00,21.79
txn_000087084,2025-06-15 14:29:05+00:00,7.16
txn_000087095,2025-07-12 14:45:56+00:00,15.12
txn_000087255,2025-07-13 21:21:20+00:00,6.67
txn_000087288,2025-07-10 22:22:07+00:00,25.51
txn_000087332,2025-06-30 00:06:48+00:00,11.8
txn_000087370,2025-07-17 02:07:50+00:00,8.28
txn_000087406,2025-07-27 03:39:49+00:00,15.9
txn_000087438,2025-06-22 05:15:42+00:00,30.29
txn_000087457,2025-08-06 06:07:11+00:00,15.29
txn_000087522,2025-07-26 08:23:58+00:00,11.55
txn_000087525,2025-07-14 08:28:10+00:00,22.11
txn_000087645,2025-07-26 14:14:05+00:00,12.89
txn_000087667,2025-07-24 15:03:11+00:00,13.89
txn_000087691,2025-06-22 16:10:44+00:00,26.16
txn_000087862,2025-07-14 00:27:05+00:00,23.19
txn_000087940,2025-06-19 04:17:44+00:00,15.68
txn_000087964,2025-06-18 05:32:58+00:00,12.19
txn_000087965,2025-07-11 05:39:16+00:00,14.41
txn_000088039,2025-08-03 07:56:48+00:00,9.41
txn_000088255,2025-08-01 17:09:16+00:00,13.57
txn_000088291,2025-07-16 18:41:32+00:00,11.58
txn_000088374,2025-08-06 22:16:38+00:00,20.09
txn_000088414,2025-06-28 00:35:42+00:00,12.6
txn_000088424,2025-06-22 01:12:23+00:00,24.76
txn_000088456,2025-07-04 02:28:37+00:00,8.77
txn_000088527,2025-06-27 05:24:59+00:00,11.47
txn_000088537,2025-07-02 05:44:47+00:00,12.61
txn_000088542,2025-06-25 06:04:16+00:00,20.09
txn_000088548,2025-07-02 06:25:37+00:00,13.77
txn_000088549,2025-07-20 06:26:16+00:00,20.0
txn_000088580,2025-08-01 08:04:47+00:00,13.83
txn_000088617,2025-07-23 09:44:11+00:00,28.0
txn_000088637,2025-07-13 10:37:03+00:00,7.91
txn_000088708,2025-06-22 13:36:06+00:00,10.49
txn_000088721,2025-07-17 14:05:51+00:00,28.12
txn_000088764,2025-07-14 15:23:48+00:00,23.71
txn_000088851,2025-07-30 18:44:36+00:00,8.79
txn_000088879,2025-07-22 19:43:56+00:00,24.85
txn_000088947,2025-06-22 22:37:04+00:00,24.51
txn_000088984,2025-07-18 00:37:56+00:00,21.35
txn_000088994,2025-07-01 01:00:36+00:00,9.28
txn_000089009,2025-07-30 01:48:39+00:00,20.51
txn_000089020,2025-08-09 02:20:03+00:00,20.11
txn_000089039,2025-07-17 03:33:57+00:00,17.36
txn_000089097,2025-08-11 06:24:38+00:00,36.25
txn_000089126,2025-06-24 07:41:52+00:00,5.56
txn_000089228,2025-07-06 12:09:10+00:00,19.25
txn_000089254,2025-07-27 13:24:45+00:00,36.6
txn_000089285,2025-07-15 14:38:19+00:00,10.28
txn_000089305,2025-06-29 15:26:40+00:00,28.36
txn_000089341,2025-07-04 17:25:30+00:00,7.36
txn_000089543,2025-06-26 01:14:04+00:00,6.28
txn_000089566,2025-07-07 02:18:52+00:00,21.38
txn_000089591,2025-07-20 03:31:37+00:00,10.72
txn_000089605,2025-07-10 04:13:52+00:00,7.6
txn_000089644,2025-07-06 05:51:18+00:00,29.08
txn_000089693,2025-08-02 08:15:38+00:00,10.12
txn_000089757,2025-07-05 11:24:36+00:00,19.27
txn_000089863,2025-06-22 15:38:48+00:00,11.17
txn_000089909,2025-08-07 18:09:17+00:00,9.38
txn_000089925,2025-07-13 18:57:27+00:00,11.1
txn_000089984,2025-07-23 21:54:09+00:00,23.53
txn_000089989,2025-07-04 22:13:34+00:00,7.49
txn_000089991,2025-06-24 22:17:12+00:00,22.93
txn_000090014,2025-07-12 23:06:40+00:00,8.24
txn_000090031,2025-07-07 23:50:03+00:00,13.67
txn_000090039,2025-07-07 00:03:09+00:00,14.48
txn_000090078,2025-07-27 01:46:31+00:00,12.09
txn_000090176,2025-07-22 06:52:28+00:00,7.82
txn_000090184,2025-06-21 07:16:50+00:00,18.44
txn_000090188,2025-06-27 07:39:54+00:00,6.93
txn_000090270,2025-06-28 11:24:19+00:00,15.59
txn_000090296,2025-06-30 12:24:09+00:00,11.86
txn_000090388,2025-06-27 16:28:54+00:00,26.11
txn_000090419,2025-07-25 17:34:53+00:00,24.95
txn_000090468,2025-06-21 19:53:13+00:00,10.37
txn_000090469,2025-07-20 19:53:20+00:00,21.28
txn_000090474,2025-06-24 20:04:13+00:00,26.93
txn_000090496,2025-07-11 21:18:03+00:00,24.46
txn_000090499,2025-08-10 21:22:13+00:00,15.22
txn_000090625,2025-07-29 03:29:55+00:00,26.02
txn_000090655,2025-07-21 05:00:36+00:00,10.91
txn_000090658,2025-08-03 05:04:07+00:00,7.84
txn_000090718,2025-07-24 07:29:52+00:00,11.92
txn_000090737,2025-07-28 08:01:54+00:00,9.2
txn_000090789,2025-06-29 10:21:49+00:00,19.59
txn_000090793,2025-07-26 11:02:49+00:00,10.66
txn_000090801,2025-06-27 11:22:11+00:00,6.6
txn_000090843,2025-08-14 13:22:48+00:00,26.68
txn_000090898,2025-07-29 15:03:47+00:00,14.13
txn_000091140,2025-06-28 02:56:04+00:00,10.97
txn_000091360,2025-07-21 12:58:22+00:00,19.81
txn_000091493,2025-07-29 19:36:44+00:00,9.85
txn_000091541,2025-08-01 21:45:24+00:00,28.65
txn_000091545,2025-07-06 21:56:41+00:00,7.36
txn_000091578,2025-07-11 23:23:13+00:00,15.73
txn_000091589,2025-08-15 23:43:34+00:00,14.84
txn_000091678,2025-07-24 03:34:13+00:00,24.98
txn_000091724,2025-07-28 05:18:35+00:00,16.67
txn_000091760,2025-07-02 07:21:38+00:00,24.83
txn_000091792,2025-07-01 08:20:22+00:00,15.37
txn_000091806,2025-06-24 09:09:08+00:00,20.73
txn_000091818,2025-06-25 09:51:27+00:00,8.28
txn_000091846,2025-08-05 11:10:50+00:00,7.73
txn_000092049,2025-06-30 20:15:41+00:00,10.51
txn_000092171,2025-08-08 01:20:35+00:00,8.48
txn_000092203,2025-08-07 02:37:40+00:00,36.06
txn_000092209,2025-07-10 03:06:53+00:00,15.67
txn_000092210,2025-07-12 03:08:16+00:00,17.41
txn_000092258,2025-08-05 05:20:58+00:00,32.72
txn_000092295,2025-07-13 06:51:02+00:00,6.2
txn_000092305,2025-08-02 07:11:22+00:00,16.76
txn_000092342,2025-07-16 08:43:48+00:00,11.39
txn_000092383,2025-08-05 10:28:22+00:00,22.73
txn_000092402,2025-07-05 11:16:57+00:00,16.85
txn_000092452,2025-08-03 13:18:01+00:00,8.16
txn_000092466,2025-08-07 13:53:27+00:00,10.83
txn_000092492,2025-07-13 14:48:38+00:00,16.26
txn_000092523,2025-07-11 16:14:43+00:00,17.61
txn_000092684,2025-08-16 23:20:21+00:00,8.76
txn_000092739,2025-06-26 01:28:25+00:00,12.91
txn_000092765,2025-07-28 03:09:06+00:00,34.54
txn_000092774,2025-07-04 03:23:22+00:00,13.76
txn_000092788,2025-08-06 04:22:25+00:00,16.51
txn_000092833,2025-07-12 06:29:24+00:00,26.87
txn_000092837,2025-07-16 06:37:23+00:00,5.11
txn_000092863,2025-07-03 07:34:37+00:00,9.12
txn_000092874,2025-07-06 07:59:42+00:00,16.91
txn_000092883,2025-07-03 08:17:00+00:00,9.26
txn_000092906,2025-07-14 09:18:05+00:00,9.88
txn_000092942,2025-07-24 11:06:11+00:00,17.68
txn_000093014,2025-07-02 14:34:58+00:00,14.52
txn_000093073,2025-07-17 17:12:25+00:00,10.23
txn_000093082,2025-07-04 17:37:07+00:00,15.1
txn_000093138,2025-07-21 19:53:12+00:00,47.59
txn_000093157,2025-07-24 20:39:18+00:00,28.49
txn_000093163,2025-07-14 20:58:41+00:00,33.79
txn_000093168,2025-08-12 21:06:10+00:00,8.2
txn_000093279,2025-08-09 02:23:29+00:00,11.95
txn_000093292,2025-07-07 02:53:39+00:00,6.5
txn_000093317,2025-07-11 03:52:19+00:00,22.4
txn_000093331,2025-07-25 04:18:22+00:00,6.65
txn_000093333,2025-07-03 04:20:58+00:00,20.78
txn_000093365,2025-08-04 05:54:33+00:00,18.95
txn_000093385,2025-07-06 06:56:41+00:00,22.68
txn_000093476,2025-07-02 10:45:47+00:00,35.87
txn_000093510,2025-07-26 12:24:31+00:00,22.76
txn_000093515,2025-06-29 12:36:17+00:00,23.69
txn_000093609,2025-08-10 16:43:50+00:00,7.94
txn_000093627,2025-07-22 17:27:33+00:00,9.97
txn_000093644,2025-08-05 18:34:21+00:00,22.88
txn_000093667,2025-07-18 19:50:42+00:00,26.57
txn_000093778,2025-08-03 00:49:16+00:00,13.65
txn_000093857,2025-07-22 05:03:06+00:00,11.32
txn_000093870,2025-08-05 05:33:57+00:00,7.37
txn_000093959,2025-07-11 09:39:01+00:00,9.31
txn_000093960,2025-07-24 09:39:21+00:00,22.51
txn_000094019,2025-08-13 11:48:51+00:00,10.61
txn_000094135,2025-07-21 16:39:44+00:00,27.59
txn_000094155,2025-07-19 17:36:13+00:00,24.14
txn_000094190,2025-08-17 19:37:57+00:00,17.49
txn_000094220,2025-08-02 20:43:15+00:00,11.1
txn_000094231,2025-08-14 21:14:59+00:00,13.94
txn_000094269,2025-08-20 22:58:17+00:00,21.73
txn_000094297,2025-08-15 00:20:06+00:00,19.0
txn_000094309,2025-07-02 00:39:57+00:00,12.33
txn_000094316,2025-08-10 00:46:38+00:00,7.64
txn_000094337,2025-07-10 01:47:11+00:00,18.98
txn_000094364,2025-07-30 03:26:37+00:00,11.78
txn_000094383,2025-07-10 04:16:07+00:00,6.35
txn_000094517,2025-07-31 10:41:57+00:00,49.09
txn_000094635,2025-07-16 15:45:01+00:00,15.0
txn_000094639,2025-08-18 16:02:53+00:00,12.78
txn_000094642,2025-07-24 16:06:28+00:00,17.5
txn_000094767,2025-07-28 21:28:19+00:00,11.07
txn_000094835,2025-07-13 00:52:37+00:00,17.79
